Manufacturer,Category,Segment,Product,ProductID,isVanArsdel,IsCompeteHide,ManufacturerID,IsCompete
"Abbas","Urban","Regular","Abbas UR-20",149,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-21",150,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-22",151,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-23",152,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-24",153,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-25",154,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-26",155,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-27",156,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-28",157,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-29",158,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-30",159,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-31",160,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-32",161,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-33",162,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-34",163,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-35",164,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-36",165,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-37",166,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-38",167,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-39",168,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-40",169,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-41",170,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-42",171,"No","Y",1,"Yes"
"Abbas","Urban","Regular","Abbas UR-43",172,"No","Y",1,"Yes"
"Fama","Urban","Regular","Fama UR-01",229,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-02",230,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-03",231,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-04",232,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-05",233,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-06",234,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-07",235,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-08",236,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-09",237,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-10",238,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-11",239,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-12",240,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-13",241,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-14",242,"No","N",5,"No"
"Fama","Urban","Regular","Fama UR-15",243,"No","N",5,"No"
"Fama","Urban","Regular","Fama UR-16",244,"No","N",5,"No"
"Fama","Urban","Regular","Fama UR-17",245,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-18",246,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-19",247,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-20",248,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-21",249,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-22",250,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-23",251,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-24",252,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-25",253,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-26",254,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-27",255,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-28",256,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-29",257,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-30",258,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-31",259,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-32",260,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-33",261,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-34",262,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-35",263,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-36",264,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-37",265,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-38",266,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-39",267,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-40",268,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-41",269,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-42",270,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-43",271,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-44",272,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-45",273,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-46",274,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-47",275,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-48",276,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-49",277,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-50",278,"No","Y",5,"Yes"
"Fama","Urban","Regular","Fama UR-51",279,"No","Y",5,"Yes"
"VanArsdel","Urban","Regular","Maximus UR-01",512,"Yes","N",7,"No"
"Natura","Urban","Regular","Natura UR-01",855,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-02",856,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-03",857,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-04",858,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-05",859,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-06",860,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-07",861,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-08",862,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-09",863,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-10",864,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-11",865,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-12",866,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-13",867,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-14",868,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-15",869,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-16",870,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-17",871,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-18",872,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-19",873,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-20",874,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-21",875,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-22",876,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-23",877,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-24",878,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-25",879,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-26",880,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-27",881,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-28",882,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-29",883,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-30",884,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-31",885,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-32",886,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-33",887,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-34",888,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-35",889,"No","Y",8,"Yes"
"Natura","Urban","Regular","Natura UR-36",890,"No","N",8,"No"
"Natura","Urban","Regular","Natura UR-37",891,"No","N",8,"No"
"Pirum","Urban","Regular","Pirum UR-01",1144,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-02",1145,"No","N",10,"No"
"Pirum","Urban","Regular","Pirum UR-03",1146,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-04",1147,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-05",1148,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-06",1149,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-07",1150,"No","N",10,"No"
"Pirum","Urban","Regular","Pirum UR-08",1151,"No","N",10,"No"
"Pirum","Urban","Regular","Pirum UR-09",1152,"No","N",10,"No"
"Pirum","Urban","Regular","Pirum UR-10",1153,"No","N",10,"No"
"Pirum","Urban","Regular","Pirum UR-11",1154,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-12",1155,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-13",1156,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-14",1157,"No","N",10,"No"
"Pirum","Urban","Regular","Pirum UR-15",1158,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-16",1159,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-17",1160,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-18",1161,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-19",1162,"No","N",10,"No"
"Pirum","Urban","Regular","Pirum UR-20",1163,"No","Y",10,"Yes"
"Pirum","Urban","Regular","Pirum UR-21",1164,"No","Y",10,"Yes"
"Quibus","Urban","Regular","Quibus UR-01",1668,"No","Y",12,"Yes"
"Quibus","Urban","Regular","Quibus UR-02",1669,"No","Y",12,"Yes"
"Quibus","Urban","Regular","Quibus UR-03",1670,"No","Y",12,"Yes"
"Pomum","Urban","Regular","Pomum UR-01",1755,"No","Y",11,"Yes"
"Pomum","Urban","Regular","Pomum UR-02",1756,"No","Y",11,"Yes"
"Pomum","Urban","Regular","Pomum UR-03",1757,"No","Y",11,"Yes"
"Pomum","Urban","Regular","Pomum UR-04",1758,"No","Y",11,"Yes"
"Pomum","Urban","Regular","Pomum UR-05",1759,"No","N",11,"No"
"Pomum","Urban","Regular","Pomum UR-06",1760,"No","Y",11,"Yes"
"Pomum","Urban","Regular","Pomum UR-07",1761,"No","Y",11,"Yes"
"Pomum","Urban","Regular","Pomum UR-08",1762,"No","Y",11,"Yes"
"Pomum","Urban","Regular","Pomum UR-09",1763,"No","Y",11,"Yes"
"Pomum","Urban","Regular","Pomum UR-10",1764,"No","Y",11,"Yes"
"Pomum","Urban","Regular","Pomum UR-11",1765,"No","Y",11,"Yes"
"Currus","Urban","Regular","Currus UR-01",1998,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-02",1999,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-03",2000,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-04",2001,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-05",2002,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-06",2003,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-07",2004,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-08",2005,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-09",2006,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-10",2007,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-11",2008,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-12",2009,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-13",2010,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-14",2011,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-15",2012,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-16",2013,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-17",2014,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-18",2015,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-19",2016,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-20",2017,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-21",2018,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-22",2019,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-23",2020,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-24",2021,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-25",2022,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-26",2023,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-27",2024,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-28",2025,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-29",2026,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-30",2027,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-31",2028,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-32",2029,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-33",2030,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-34",2031,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-35",2032,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-36",2033,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-37",2034,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-38",2035,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-39",2036,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-40",2037,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-41",2038,"No","Y",4,"Yes"
"Currus","Urban","Regular","Currus UR-42",2039,"No","N",4,"No"
"Currus","Urban","Regular","Currus UR-43",2040,"No","Y",4,"Yes"
"Victoria","Urban","Regular","Victoria UR-01",2125,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-02",2126,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-03",2127,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-04",2128,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-05",2129,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-06",2130,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-07",2131,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-08",2132,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-09",2133,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-10",2134,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-11",2135,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-12",2136,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-13",2137,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-14",2138,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-15",2139,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-16",2140,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-17",2141,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-18",2142,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-19",2143,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-20",2144,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-21",2145,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-22",2146,"No","Y",14,"Yes"
"Victoria","Urban","Regular","Victoria UR-23",2147,"No","Y",14,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-01",2298,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-02",2299,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-03",2300,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-04",2301,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-05",2302,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-06",2303,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-07",2304,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-08",2305,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-09",2306,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-10",2307,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-11",2308,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-12",2309,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-13",2310,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-14",2311,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-15",2312,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-16",2313,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-17",2314,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-18",2315,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-19",2316,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-20",2317,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-21",2318,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-22",2319,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-23",2320,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-24",2321,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-25",2322,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-26",2323,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-27",2324,"No","Y",2,"Yes"
"Aliqui","Urban","Regular","Aliqui UR-28",2325,"No","N",2,"No"
"Aliqui","Urban","Regular","Aliqui UR-29",2326,"No","N",2,"No"
"Abbas","Mix","All Season","Abbas MA-01",1,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-02",2,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-03",3,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-04",4,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-05",5,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-06",6,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-07",7,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-08",8,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-09",9,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-10",10,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-11",11,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-12",12,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-13",13,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-14",14,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-15",15,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-16",16,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-17",17,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-18",18,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-19",19,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-20",20,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-21",21,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-22",22,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-23",23,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-24",24,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-25",25,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-26",26,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-27",27,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-28",28,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-29",29,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-30",30,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-31",31,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-32",32,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-33",33,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-34",34,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-35",35,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-36",36,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-37",37,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-38",38,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-39",39,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-40",40,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-41",41,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-42",42,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-43",43,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-44",44,"No","N",1,"No"
"Abbas","Mix","All Season","Abbas MA-45",45,"No","N",1,"No"
"Fama","Mix","All Season","Fama MA-01",211,"No","N",5,"No"
"Fama","Mix","All Season","Fama MA-02",212,"No","N",5,"No"
"Natura","Mix","All Season","Natura MA-01",694,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-02",695,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-03",696,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-04",697,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-05",698,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-06",699,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-07",700,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-08",701,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-09",702,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-10",703,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-11",704,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-12",705,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-13",706,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-14",707,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-15",708,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-16",709,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-17",710,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-18",711,"No","N",8,"No"
"Natura","Mix","All Season","Natura MA-19",712,"No","N",8,"No"
"Pirum","Mix","All Season","Pirum MA-01",1043,"No","N",10,"No"
"Pirum","Mix","All Season","Pirum MA-02",1044,"No","N",10,"No"
"Pirum","Mix","All Season","Pirum MA-03",1045,"No","N",10,"No"
"Pirum","Mix","All Season","Pirum MA-04",1046,"No","N",10,"No"
"Pirum","Mix","All Season","Pirum MA-05",1047,"No","N",10,"No"
"Pirum","Mix","All Season","Pirum MA-06",1048,"No","N",10,"No"
"Pirum","Mix","All Season","Pirum MA-07",1049,"No","N",10,"No"
"Pirum","Mix","All Season","Pirum MA-08",1050,"No","N",10,"No"
"Pirum","Mix","All Season","Pirum MA-09",1051,"No","N",10,"No"
"Pirum","Mix","All Season","Pirum MA-10",1052,"No","N",10,"No"
"Pirum","Mix","All Season","Pirum MA-11",1053,"No","N",10,"No"
"Pirum","Mix","All Season","Pirum MA-12",1054,"No","N",10,"No"
"Pomum","Mix","All Season","Pomum MA-01",1726,"No","N",11,"No"
"Pomum","Mix","All Season","Pomum MA-02",1727,"No","N",11,"No"
"Pomum","Mix","All Season","Pomum MA-03",1728,"No","N",11,"No"
"Pomum","Mix","All Season","Pomum MA-04",1729,"No","N",11,"No"
"Pomum","Mix","All Season","Pomum MA-05",1730,"No","N",11,"No"
"Pomum","Mix","All Season","Pomum MA-06",1731,"No","N",11,"No"
"Currus","Mix","All Season","Currus MA-01",1908,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-02",1909,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-03",1910,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-04",1911,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-05",1912,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-06",1913,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-07",1914,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-08",1915,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-09",1916,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-10",1917,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-11",1918,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-12",1919,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-13",1920,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-14",1921,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-15",1922,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-16",1923,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-17",1924,"No","N",4,"No"
"Currus","Mix","All Season","Currus MA-18",1925,"No","N",4,"No"
"Victoria","Mix","All Season","Victoria MA-01",2102,"No","N",14,"No"
"Victoria","Mix","All Season","Victoria MA-02",2103,"No","N",14,"No"
"Victoria","Mix","All Season","Victoria MA-03",2104,"No","N",14,"No"
"Victoria","Mix","All Season","Victoria MA-04",2105,"No","N",14,"No"
"Victoria","Mix","All Season","Victoria MA-05",2106,"No","N",14,"No"
"Victoria","Mix","All Season","Victoria MA-06",2107,"No","N",14,"No"
"Aliqui","Mix","All Season","Aliqui MA-01",2187,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-02",2188,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-03",2189,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-04",2190,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-05",2191,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-06",2192,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-07",2193,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-08",2194,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-09",2195,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-10",2196,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-11",2197,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-12",2198,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-13",2199,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-14",2200,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-15",2201,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-16",2202,"No","N",2,"No"
"Aliqui","Mix","All Season","Aliqui MA-17",2203,"No","N",2,"No"
"Abbas","Rural","Select","Abbas RS-01",68,"No","N",1,"No"
"Abbas","Rural","Select","Abbas RS-02",69,"No","N",1,"No"
"Abbas","Rural","Select","Abbas RS-03",70,"No","N",1,"No"
"Abbas","Rural","Select","Abbas RS-04",71,"No","N",1,"No"
"Abbas","Rural","Select","Abbas RS-05",72,"No","N",1,"No"
"Abbas","Rural","Select","Abbas RS-06",73,"No","N",1,"No"
